ID	Len	GC	Group
dinucShuff_355	390	0.538	dinucShuff
dinucShuff_356	231	0.502	dinucShuff
dinucShuff_357	87	0.563	dinucShuff
dinucShuff_358	42	0.500	dinucShuff
dinucShuff_359	158	0.557	dinucShuff
dinucShuff_36	152	0.553	dinucShuff
dinucShuff_360	263	0.479	dinucShuff
dinucShuff_361	152	0.520	dinucShuff
dinucShuff_362	166	0.416	dinucShuff
dinucShuff_363	110	0.409	dinucShuff
dinucShuff_364	52	0.596	dinucShuff
dinucShuff_365	231	0.541	dinucShuff
dinucShuff_366	309	0.528	dinucShuff
dinucShuff_367	130	0.615	dinucShuff
dinucShuff_368	141	0.511	dinucShuff
dinucShuff_369	355	0.476	dinucShuff
dinucShuff_37	85	0.424	dinucShuff
dinucShuff_370	291	0.509	dinucShuff
dinucShuff_371	335	0.496	dinucShuff
dinucShuff_372	216	0.468	dinucShuff
dinucShuff_373	112	0.536	dinucShuff
dinucShuff_374	182	0.522	dinucShuff
dinucShuff_375	209	0.507	dinucShuff
dinucShuff_376	345	0.484	dinucShuff
dinucShuff_377	200	0.515	dinucShuff
dinucShuff_378	92	0.467	dinucShuff
dinucShuff_379	248	0.528	dinucShuff
dinucShuff_38	158	0.551	dinucShuff
dinucShuff_380	250	0.464	dinucShuff
dinucShuff_381	117	0.573	dinucShuff
dinucShuff_382	288	0.500	dinucShuff
dinucShuff_383	180	0.528	dinucShuff
dinucShuff_384	155	0.439	dinucShuff
dinucShuff_385	335	0.537	dinucShuff
dinucShuff_386	136	0.537	dinucShuff
dinucShuff_387	287	0.495	dinucShuff
dinucShuff_388	336	0.503	dinucShuff
dinucShuff_389	276	0.522	dinucShuff
dinucShuff_39	235	0.549	dinucShuff
dinucShuff_390	157	0.465	dinucShuff
dinucShuff_391	298	0.560	dinucShuff
dinucShuff_392	302	0.520	dinucShuff
dinucShuff_393	266	0.519	dinucShuff
dinucShuff_394	373	0.483	dinucShuff
dinucShuff_395	64	0.375	dinucShuff
dinucShuff_396	84	0.440	dinucShuff
dinucShuff_397	303	0.479	dinucShuff
dinucShuff_398	297	0.559	dinucShuff
dinucShuff_399	273	0.495	dinucShuff
dinucShuff_4	205	0.463	dinucShuff
dinucShuff_40	303	0.521	dinucShuff
dinucShuff_400	69	0.507	dinucShuff
dinucShuff_401	272	0.559	dinucShuff
dinucShuff_402	257	0.482	dinucShuff
dinucShuff_403	119	0.521	dinucShuff
dinucShuff_404	211	0.588	dinucShuff
dinucShuff_405	389	0.509	dinucShuff
dinucShuff_406	81	0.469	dinucShuff
dinucShuff_407	184	0.560	dinucShuff
dinucShuff_408	252	0.472	dinucShuff
dinucShuff_409	195	0.441	dinucShuff
dinucShuff_41	382	0.510	dinucShuff
dinucShuff_410	142	0.437	dinucShuff
dinucShuff_411	251	0.514	dinucShuff
dinucShuff_412	378	0.500	dinucShuff
dinucShuff_413	218	0.555	dinucShuff
dinucShuff_414	292	0.469	dinucShuff
dinucShuff_415	254	0.476	dinucShuff
dinucShuff_416	214	0.481	dinucShuff
dinucShuff_417	50	0.520	dinucShuff
dinucShuff_418	121	0.496	dinucShuff
dinucShuff_419	390	0.467	dinucShuff
dinucShuff_42	139	0.439	dinucShuff
dinucShuff_420	176	0.477	dinucShuff
dinucShuff_421	335	0.496	dinucShuff
dinucShuff_422	138	0.493	dinucShuff
dinucShuff_423	249	0.550	dinucShuff
dinucShuff_424	190	0.558	dinucShuff
dinucShuff_425	119	0.479	dinucShuff
dinucShuff_426	65	0.554	dinucShuff
dinucShuff_427	317	0.502	dinucShuff
dinucShuff_428	237	0.511	dinucShuff
dinucShuff_429	131	0.489	dinucShuff
dinucShuff_43	373	0.531	dinucShuff
dinucShuff_430	189	0.508	dinucShuff
dinucShuff_431	135	0.452	dinucShuff
dinucShuff_432	170	0.547	dinucShuff
dinucShuff_433	278	0.500	dinucShuff
dinucShuff_434	248	0.480	dinucShuff
dinucShuff_435	217	0.465	dinucShuff
dinucShuff_436	45	0.622	dinucShuff
dinucShuff_437	63	0.571	dinucShuff
dinucShuff_438	376	0.487	dinucShuff
dinucShuff_439	330	0.542	dinucShuff
dinucShuff_44	266	0.519	dinucShuff
dinucShuff_440	341	0.487	dinucShuff
dinucShuff_441	252	0.476	dinucShuff
dinucShuff_442	355	0.479	dinucShuff
dinucShuff_443	97	0.619	dinucShuff
dinucShuff_444	153	0.490	dinucShuff
dinucShuff_445	110	0.518	dinucShuff
dinucShuff_446	129	0.550	dinucShuff
dinucShuff_447	297	0.495	dinucShuff
dinucShuff_448	388	0.490	dinucShuff
dinucShuff_449	55	0.400	dinucShuff
dinucShuff_45	144	0.493	dinucShuff
dinucShuff_450	350	0.480	dinucShuff
dinucShuff_451	144	0.542	dinucShuff
dinucShuff_452	117	0.496	dinucShuff
dinucShuff_453	365	0.529	dinucShuff
dinucShuff_454	337	0.513	dinucShuff
dinucShuff_455	155	0.490	dinucShuff
dinucShuff_456	199	0.503	dinucShuff
dinucShuff_457	51	0.510	dinucShuff
dinucShuff_458	107	0.514	dinucShuff
dinucShuff_459	205	0.444	dinucShuff
dinucShuff_46	224	0.518	dinucShuff
dinucShuff_460	380	0.561	dinucShuff
dinucShuff_461	252	0.532	dinucShuff
dinucShuff_462	201	0.517	dinucShuff
dinucShuff_463	62	0.435	dinucShuff
dinucShuff_464	384	0.505	dinucShuff
dinucShuff_465	132	0.447	dinucShuff
dinucShuff_466	292	0.507	dinucShuff
dinucShuff_467	344	0.529	dinucShuff
dinucShuff_468	347	0.487	dinucShuff
dinucShuff_469	283	0.558	dinucShuff
dinucShuff_47	125	0.544	dinucShuff
dinucShuff_470	368	0.473	dinucShuff
dinucShuff_471	132	0.545	dinucShuff
dinucShuff_472	294	0.524	dinucShuff
dinucShuff_473	396	0.515	dinucShuff
dinucShuff_474	285	0.498	dinucShuff
dinucShuff_475	126	0.563	dinucShuff
dinucShuff_476	206	0.563	dinucShuff
dinucShuff_477	345	0.525	dinucShuff
dinucShuff_478	173	0.480	dinucShuff
dinucShuff_479	304	0.480	dinucShuff
dinucShuff_48	367	0.515	dinucShuff
dinucShuff_480	171	0.462	dinucShuff
dinucShuff_481	266	0.511	dinucShuff
dinucShuff_482	100	0.570	dinucShuff
dinucShuff_483	72	0.583	dinucShuff
dinucShuff_484	44	0.614	dinucShuff
dinucShuff_485	83	0.590	dinucShuff
dinucShuff_486	158	0.551	dinucShuff
dinucShuff_487	185	0.562	dinucShuff
dinucShuff_488	107	0.505	dinucShuff
dinucShuff_489	338	0.512	dinucShuff
dinucShuff_49	334	0.509	dinucShuff
dinucShuff_490	54	0.611	dinucShuff
dinucShuff_491	311	0.489	dinucShuff
dinucShuff_492	85	0.518	dinucShuff
dinucShuff_493	160	0.512	dinucShuff
dinucShuff_494	372	0.548	dinucShuff
dinucShuff_495	291	0.540	dinucShuff
dinucShuff_496	106	0.585	dinucShuff
dinucShuff_497	283	0.544	dinucShuff
dinucShuff_498	238	0.576	dinucShuff
dinucShuff_499	214	0.542	dinucShuff
dinucShuff_5	388	0.521	dinucShuff
dinucShuff_50	273	0.502	dinucShuff
dinucShuff_500	386	0.461	dinucShuff
dinucShuff_501	353	0.493	dinucShuff
dinucShuff_502	190	0.532	dinucShuff
dinucShuff_503	308	0.461	dinucShuff
dinucShuff_504	175	0.486	dinucShuff
dinucShuff_505	206	0.495	dinucShuff
dinucShuff_506	59	0.458	dinucShuff
dinucShuff_507	277	0.570	dinucShuff
dinucShuff_508	229	0.520	dinucShuff
dinucShuff_509	143	0.552	dinucShuff
dinucShuff_51	44	0.455	dinucShuff
dinucShuff_510	225	0.449	dinucShuff
dinucShuff_511	229	0.489	dinucShuff
dinucShuff_512	227	0.507	dinucShuff
dinucShuff_513	248	0.528	dinucShuff
dinucShuff_514	155	0.471	dinucShuff
dinucShuff_515	294	0.537	dinucShuff
dinucShuff_516	389	0.509	dinucShuff
dinucShuff_517	113	0.496	dinucShuff
dinucShuff_518	45	0.622	dinucShuff
dinucShuff_519	44	0.545	dinucShuff
dinucShuff_52	147	0.531	dinucShuff
dinucShuff_520	293	0.560	dinucShuff
dinucShuff_521	139	0.583	dinucShuff
dinucShuff_522	96	0.490	dinucShuff
dinucShuff_523	226	0.513	dinucShuff
dinucShuff_524	247	0.522	dinucShuff
dinucShuff_525	102	0.559	dinucShuff
dinucShuff_526	211	0.540	dinucShuff
dinucShuff_527	61	0.672	dinucShuff
dinucShuff_528	271	0.509	dinucShuff
dinucShuff_529	248	0.512	dinucShuff
dinucShuff_53	351	0.501	dinucShuff
dinucShuff_530	299	0.555	dinucShuff
dinucShuff_531	139	0.496	dinucShuff
dinucShuff_532	134	0.493	dinucShuff
dinucShuff_533	41	0.463	dinucShuff
dinucShuff_534	253	0.526	dinucShuff
dinucShuff_535	208	0.495	dinucShuff
dinucShuff_536	292	0.510	dinucShuff
dinucShuff_537	40	0.525	dinucShuff
dinucShuff_538	202	0.535	dinucShuff
dinucShuff_539	125	0.440	dinucShuff
dinucShuff_54	313	0.495	dinucShuff
dinucShuff_540	347	0.522	dinucShuff
dinucShuff_541	199	0.518	dinucShuff
dinucShuff_542	171	0.462	dinucShuff
dinucShuff_543	74	0.514	dinucShuff
dinucShuff_544	105	0.581	dinucShuff
dinucShuff_545	264	0.530	dinucShuff
dinucShuff_546	140	0.429	dinucShuff
dinucShuff_547	67	0.612	dinucShuff
dinucShuff_548	302	0.487	dinucShuff
dinucShuff_549	374	0.575	dinucShuff
dinucShuff_55	251	0.510	dinucShuff
dinucShuff_550	124	0.500	dinucShuff
dinucShuff_551	175	0.509	dinucShuff
dinucShuff_552	302	0.570	dinucShuff
dinucShuff_553	134	0.604	dinucShuff
dinucShuff_554	303	0.488	dinucShuff
dinucShuff_555	286	0.500	dinucShuff
dinucShuff_556	278	0.518	dinucShuff
dinucShuff_557	195	0.569	dinucShuff
dinucShuff_558	347	0.536	dinucShuff
dinucShuff_559	223	0.529	dinucShuff
dinucShuff_56	148	0.459	dinucShuff
dinucShuff_560	244	0.475	dinucShuff
dinucShuff_561	111	0.459	dinucShuff
dinucShuff_562	150	0.533	dinucShuff
dinucShuff_563	241	0.527	dinucShuff
dinucShuff_564	144	0.556	dinucShuff
dinucShuff_565	204	0.490	dinucShuff
dinucShuff_566	93	0.559	dinucShuff
dinucShuff_567	131	0.397	dinucShuff
dinucShuff_568	124	0.524	dinucShuff
dinucShuff_569	140	0.550	dinucShuff
dinucShuff_57	99	0.515	dinucShuff
dinucShuff_570	346	0.491	dinucShuff
dinucShuff_571	287	0.526	dinucShuff
dinucShuff_572	91	0.484	dinucShuff
dinucShuff_573	211	0.545	dinucShuff
dinucShuff_574	381	0.507	dinucShuff
dinucShuff_575	108	0.500	dinucShuff
dinucShuff_576	375	0.475	dinucShuff
dinucShuff_577	210	0.486	dinucShuff
dinucShuff_578	338	0.512	dinucShuff
dinucShuff_579	276	0.511	dinucShuff
dinucShuff_58	93	0.441	dinucShuff
dinucShuff_580	179	0.542	dinucShuff
dinucShuff_581	285	0.477	dinucShuff
dinucShuff_582	237	0.460	dinucShuff
dinucShuff_583	140	0.543	dinucShuff
dinucShuff_584	151	0.550	dinucShuff
dinucShuff_585	380	0.518	dinucShuff
dinucShuff_586	121	0.529	dinucShuff
dinucShuff_587	113	0.549	dinucShuff
dinucShuff_588	133	0.556	dinucShuff
dinucShuff_589	362	0.503	dinucShuff
dinucShuff_59	243	0.531	dinucShuff
dinucShuff_590	150	0.553	dinucShuff
dinucShuff_591	396	0.540	dinucShuff
dinucShuff_592	190	0.526	dinucShuff
dinucShuff_593	296	0.503	dinucShuff
dinucShuff_594	183	0.536	dinucShuff
dinucShuff_595	290	0.517	dinucShuff
dinucShuff_596	79	0.430	dinucShuff
dinucShuff_597	278	0.532	dinucShuff
dinucShuff_598	135	0.496	dinucShuff
dinucShuff_599	110	0.491	dinucShuff
dinucShuff_6	312	0.561	dinucShuff
dinucShuff_60	158	0.589	dinucShuff
dinucShuff_600	284	0.549	dinucShuff
dinucShuff_601	104	0.481	dinucShuff
dinucShuff_602	284	0.521	dinucShuff
dinucShuff_603	218	0.537	dinucShuff
dinucShuff_604	210	0.505	dinucShuff
dinucShuff_605	94	0.489	dinucShuff
dinucShuff_606	257	0.525	dinucShuff
dinucShuff_607	111	0.459	dinucShuff
dinucShuff_608	274	0.485	dinucShuff
dinucShuff_609	197	0.482	dinucShuff
dinucShuff_61	275	0.458	dinucShuff
dinucShuff_610	46	0.435	dinucShuff
dinucShuff_611	275	0.505	dinucShuff
dinucShuff_612	51	0.588	dinucShuff
dinucShuff_613	126	0.516	dinucShuff
dinucShuff_614	330	0.536	dinucShuff
dinucShuff_615	72	0.444	dinucShuff
dinucShuff_616	92	0.511	dinucShuff
dinucShuff_617	191	0.482	dinucShuff
dinucShuff_618	198	0.460	dinucShuff
dinucShuff_619	364	0.516	dinucShuff
dinucShuff_62	238	0.466	dinucShuff
dinucShuff_620	341	0.466	dinucShuff
dinucShuff_621	94	0.532	dinucShuff
dinucShuff_622	104	0.548	dinucShuff
dinucShuff_623	241	0.544	dinucShuff
dinucShuff_624	358	0.520	dinucShuff
dinucShuff_625	137	0.540	dinucShuff
dinucShuff_626	133	0.474	dinucShuff
dinucShuff_627	379	0.559	dinucShuff
dinucShuff_628	40	0.500	dinucShuff
dinucShuff_629	144	0.521	dinucShuff
dinucShuff_63	289	0.533	dinucShuff
dinucShuff_630	273	0.513	dinucShuff
dinucShuff_631	57	0.491	dinucShuff
dinucShuff_632	326	0.506	dinucShuff
dinucShuff_633	158	0.525	dinucShuff
dinucShuff_634	220	0.518	dinucShuff
dinucShuff_635	71	0.507	dinucShuff
dinucShuff_636	284	0.482	dinucShuff
dinucShuff_637	150	0.513	dinucShuff
dinucShuff_638	254	0.504	dinucShuff
dinucShuff_639	393	0.545	dinucShuff
dinucShuff_64	292	0.500	dinucShuff
dinucShuff_640	379	0.544	dinucShuff
dinucShuff_641	110	0.527	dinucShuff
dinucShuff_642	112	0.554	dinucShuff
dinucShuff_643	47	0.574	dinucShuff
dinucShuff_644	118	0.593	dinucShuff
dinucShuff_645	225	0.484	dinucShuff
dinucShuff_646	170	0.447	dinucShuff
dinucShuff_647	56	0.500	dinucShuff
dinucShuff_648	135	0.563	dinucShuff
dinucShuff_649	385	0.506	dinucShuff
dinucShuff_65	83	0.518	dinucShuff
dinucShuff_650	283	0.484	dinucShuff
dinucShuff_651	355	0.538	dinucShuff
dinucShuff_652	173	0.578	dinucShuff
dinucShuff_653	350	0.551	dinucShuff
dinucShuff_654	180	0.500	dinucShuff
dinucShuff_655	74	0.432	dinucShuff
dinucShuff_656	150	0.493	dinucShuff
dinucShuff_657	350	0.526	dinucShuff
dinucShuff_658	275	0.535	dinucShuff
dinucShuff_659	85	0.506	dinucShuff
dinucShuff_66	149	0.517	dinucShuff
dinucShuff_660	347	0.507	dinucShuff
dinucShuff_661	360	0.547	dinucShuff
dinucShuff_662	325	0.566	dinucShuff
dinucShuff_663	328	0.470	dinucShuff
dinucShuff_664	189	0.550	dinucShuff
dinucShuff_665	104	0.442	dinucShuff
dinucShuff_666	104	0.471	dinucShuff
dinucShuff_667	177	0.520	dinucShuff
dinucShuff_668	80	0.425	dinucShuff
dinucShuff_669	334	0.530	dinucShuff
dinucShuff_67	203	0.493	dinucShuff
dinucShuff_670	382	0.537	dinucShuff
dinucShuff_671	133	0.594	dinucShuff
dinucShuff_672	211	0.479	dinucShuff
dinucShuff_673	301	0.488	dinucShuff
dinucShuff_674	289	0.505	dinucShuff
dinucShuff_675	224	0.460	dinucShuff
dinucShuff_676	326	0.500	dinucShuff
dinucShuff_677	199	0.472	dinucShuff
dinucShuff_678	216	0.477	dinucShuff
dinucShuff_679	96	0.521	dinucShuff
dinucShuff_68	97	0.505	dinucShuff
dinucShuff_680	395	0.486	dinucShuff
dinucShuff_681	381	0.480	dinucShuff
dinucShuff_682	202	0.470	dinucShuff
dinucShuff_683	183	0.514	dinucShuff
dinucShuff_684	54	0.556	dinucShuff
dinucShuff_685	177	0.537	dinucShuff
dinucShuff_686	235	0.494	dinucShuff
dinucShuff_687	362	0.564	dinucShuff
dinucShuff_688	208	0.505	dinucShuff
dinucShuff_689	209	0.545	dinucShuff
dinucShuff_69	314	0.475	dinucShuff
dinucShuff_690	72	0.514	dinucShuff
dinucShuff_691	47	0.468	dinucShuff
dinucShuff_692	335	0.504	dinucShuff
dinucShuff_693	272	0.511	dinucShuff
dinucShuff_694	127	0.465	dinucShuff
dinucShuff_695	189	0.529	dinucShuff
dinucShuff_696	294	0.531	dinucShuff
dinucShuff_697	104	0.433	dinucShuff
dinucShuff_698	272	0.548	dinucShuff
dinucShuff_699	319	0.502	dinucShuff
dinucShuff_7	197	0.487	dinucShuff
dinucShuff_70	263	0.521	dinucShuff
dinucShuff_700	374	0.508	dinucShuff
dinucShuff_701	87	0.552	dinucShuff
dinucShuff_702	233	0.601	dinucShuff
dinucShuff_703	116	0.595	dinucShuff
dinucShuff_704	174	0.483	dinucShuff
dinucShuff_705	372	0.476	dinucShuff
dinucShuff_706	285	0.491	dinucShuff
dinucShuff_707	348	0.523	dinucShuff
dinucShuff_708	330	0.518	dinucShuff
dinucShuff_709	110	0.545	dinucShuff
dinucShuff_71	211	0.431	dinucShuff
dinucShuff_710	310	0.494	dinucShuff
dinucShuff_711	217	0.558	dinucShuff
dinucShuff_712	85	0.471	dinucShuff
dinucShuff_713	320	0.456	dinucShuff
dinucShuff_714	63	0.365	dinucShuff
dinucShuff_715	251	0.490	dinucShuff
dinucShuff_716	302	0.480	dinucShuff
dinucShuff_717	325	0.486	dinucShuff
dinucShuff_718	101	0.574	dinucShuff
dinucShuff_719	211	0.498	dinucShuff
dinucShuff_72	191	0.539	dinucShuff
dinucShuff_720	177	0.520	dinucShuff
dinucShuff_721	93	0.602	dinucShuff
dinucShuff_722	154	0.500	dinucShuff
dinucShuff_723	209	0.526	dinucShuff
dinucShuff_724	258	0.566	dinucShuff
dinucShuff_725	259	0.502	dinucShuff
dinucShuff_726	228	0.504	dinucShuff
dinucShuff_727	277	0.509	dinucShuff
dinucShuff_728	129	0.581	dinucShuff
dinucShuff_729	373	0.491	dinucShuff
dinucShuff_73	164	0.488	dinucShuff
dinucShuff_730	89	0.506	dinucShuff
dinucShuff_731	89	0.517	dinucShuff
dinucShuff_732	156	0.564	dinucShuff
dinucShuff_733	239	0.510	dinucShuff
dinucShuff_734	134	0.515	dinucShuff
dinucShuff_735	62	0.532	dinucShuff
dinucShuff_736	379	0.525	dinucShuff
dinucShuff_737	82	0.476	dinucShuff
dinucShuff_738	355	0.527	dinucShuff
dinucShuff_739	287	0.463	dinucShuff
dinucShuff_74	116	0.509	dinucShuff
dinucShuff_740	209	0.498	dinucShuff
dinucShuff_741	134	0.567	dinucShuff
dinucShuff_742	105	0.438	dinucShuff
dinucShuff_743	381	0.517	dinucShuff
dinucShuff_744	379	0.501	dinucShuff
dinucShuff_745	152	0.493	dinucShuff
dinucShuff_746	331	0.517	dinucShuff
dinucShuff_747	331	0.526	dinucShuff
dinucShuff_748	100	0.500	dinucShuff
dinucShuff_749	50	0.520	dinucShuff
dinucShuff_75	201	0.522	dinucShuff
dinucShuff_750	258	0.527	dinucShuff
dinucShuff_751	44	0.500	dinucShuff
dinucShuff_752	126	0.468	dinucShuff
dinucShuff_753	75	0.507	dinucShuff
dinucShuff_754	198	0.495	dinucShuff
dinucShuff_755	112	0.545	dinucShuff
dinucShuff_756	226	0.518	dinucShuff
dinucShuff_757	114	0.482	dinucShuff
dinucShuff_758	292	0.527	dinucShuff
dinucShuff_759	100	0.580	dinucShuff
dinucShuff_76	362	0.511	dinucShuff
dinucShuff_760	229	0.537	dinucShuff
dinucShuff_761	133	0.519	dinucShuff
dinucShuff_762	333	0.511	dinucShuff
dinucShuff_763	346	0.500	dinucShuff
dinucShuff_764	99	0.455	dinucShuff
dinucShuff_765	67	0.537	dinucShuff
dinucShuff_766	124	0.468	dinucShuff
dinucShuff_767	198	0.520	dinucShuff
dinucShuff_768	231	0.498	dinucShuff
dinucShuff_769	323	0.498	dinucShuff
dinucShuff_77	140	0.457	dinucShuff
dinucShuff_770	175	0.474	dinucShuff
dinucShuff_771	117	0.530	dinucShuff
dinucShuff_772	214	0.533	dinucShuff
dinucShuff_773	215	0.488	dinucShuff
dinucShuff_774	156	0.513	dinucShuff
dinucShuff_775	88	0.545	dinucShuff
dinucShuff_776	61	0.525	dinucShuff
dinucShuff_777	282	0.493	dinucShuff
dinucShuff_778	397	0.539	dinucShuff
dinucShuff_779	74	0.595	dinucShuff
dinucShuff_78	283	0.498	dinucShuff
dinucShuff_780	68	0.353	dinucShuff
dinucShuff_781	397	0.504	dinucShuff
dinucShuff_782	330	0.497	dinucShuff
dinucShuff_783	62	0.516	dinucShuff
dinucShuff_784	51	0.471	dinucShuff
dinucShuff_785	227	0.511	dinucShuff
dinucShuff_786	313	0.498	dinucShuff
dinucShuff_787	117	0.530	dinucShuff
dinucShuff_788	372	0.524	dinucShuff
dinucShuff_789	249	0.490	dinucShuff
dinucShuff_79	112	0.482	dinucShuff
dinucShuff_790	93	0.398	dinucShuff
dinucShuff_791	113	0.504	dinucShuff
dinucShuff_792	86	0.581	dinucShuff
dinucShuff_793	48	0.396	dinucShuff
dinucShuff_794	145	0.497	dinucShuff
dinucShuff_795	178	0.449	dinucShuff
dinucShuff_796	325	0.474	dinucShuff
dinucShuff_797	313	0.518	dinucShuff
dinucShuff_798	233	0.506	dinucShuff
dinucShuff_799	78	0.513	dinucShuff
dinucShuff_8	396	0.485	dinucShuff
dinucShuff_80	150	0.507	dinucShuff
dinucShuff_800	168	0.530	dinucShuff
dinucShuff_801	163	0.540	dinucShuff
dinucShuff_802	96	0.490	dinucShuff
dinucShuff_803	396	0.548	dinucShuff
dinucShuff_804	125	0.544	dinucShuff
dinucShuff_805	350	0.494	dinucShuff
dinucShuff_806	193	0.585	dinucShuff
dinucShuff_807	349	0.507	dinucShuff
dinucShuff_808	345	0.516	dinucShuff
dinucShuff_809	381	0.499	dinucShuff
dinucShuff_81	266	0.530	dinucShuff
dinucShuff_810	132	0.485	dinucShuff
dinucShuff_811	158	0.570	dinucShuff
dinucShuff_812	200	0.535	dinucShuff
dinucShuff_813	367	0.548	dinucShuff
dinucShuff_814	385	0.525	dinucShuff
dinucShuff_815	155	0.568	dinucShuff
dinucShuff_816	113	0.407	dinucShuff
dinucShuff_817	370	0.516	dinucShuff
dinucShuff_818	94	0.489	dinucShuff
dinucShuff_819	96	0.510	dinucShuff
dinucShuff_82	102	0.471	dinucShuff
dinucShuff_820	166	0.476	dinucShuff
dinucShuff_821	142	0.507	dinucShuff
dinucShuff_822	309	0.515	dinucShuff
dinucShuff_823	120	0.500	dinucShuff
dinucShuff_824	347	0.467	dinucShuff
dinucShuff_825	41	0.463	dinucShuff
dinucShuff_826	269	0.480	dinucShuff
dinucShuff_827	284	0.553	dinucShuff
dinucShuff_828	337	0.496	dinucShuff
dinucShuff_829	331	0.462	dinucShuff
dinucShuff_83	71	0.423	dinucShuff
dinucShuff_830	287	0.547	dinucShuff
dinucShuff_831	134	0.552	dinucShuff
dinucShuff_832	357	0.501	dinucShuff
dinucShuff_833	59	0.610	dinucShuff
dinucShuff_834	88	0.386	dinucShuff
dinucShuff_835	182	0.544	dinucShuff
dinucShuff_836	96	0.531	dinucShuff
dinucShuff_837	133	0.481	dinucShuff
dinucShuff_838	167	0.455	dinucShuff
dinucShuff_839	155	0.523	dinucShuff
dinucShuff_84	295	0.522	dinucShuff
dinucShuff_840	389	0.491	dinucShuff
dinucShuff_841	160	0.556	dinucShuff
dinucShuff_842	324	0.522	dinucShuff
dinucShuff_843	381	0.483	dinucShuff
dinucShuff_844	113	0.531	dinucShuff
dinucShuff_845	144	0.597	dinucShuff
dinucShuff_846	307	0.599	dinucShuff
dinucShuff_847	63	0.556	dinucShuff
dinucShuff_848	113	0.513	dinucShuff
dinucShuff_849	366	0.484	dinucShuff
dinucShuff_85	112	0.455	dinucShuff
dinucShuff_850	256	0.508	dinucShuff
dinucShuff_851	169	0.521	dinucShuff
dinucShuff_852	128	0.508	dinucShuff
dinucShuff_853	353	0.504	dinucShuff
dinucShuff_854	182	0.467	dinucShuff
dinucShuff_855	221	0.484	dinucShuff
dinucShuff_856	234	0.509	dinucShuff
dinucShuff_857	43	0.512	dinucShuff
dinucShuff_858	239	0.485	dinucShuff
dinucShuff_859	223	0.471	dinucShuff
dinucShuff_86	188	0.606	dinucShuff
dinucShuff_860	388	0.541	dinucShuff
dinucShuff_861	381	0.517	dinucShuff
dinucShuff_862	116	0.543	dinucShuff
dinucShuff_863	66	0.424	dinucShuff
dinucShuff_864	68	0.500	dinucShuff
dinucShuff_865	156	0.532	dinucShuff
dinucShuff_866	127	0.504	dinucShuff
dinucShuff_867	271	0.576	dinucShuff
dinucShuff_868	262	0.576	dinucShuff
dinucShuff_869	57	0.404	dinucShuff
dinucShuff_87	171	0.497	dinucShuff
dinucShuff_870	55	0.491	dinucShuff
dinucShuff_871	71	0.577	dinucShuff
dinucShuff_872	333	0.535	dinucShuff
dinucShuff_873	100	0.500	dinucShuff
dinucShuff_874	336	0.479	dinucShuff
dinucShuff_875	398	0.518	dinucShuff
dinucShuff_876	280	0.571	dinucShuff
dinucShuff_877	385	0.478	dinucShuff
dinucShuff_878	248	0.488	dinucShuff
dinucShuff_879	343	0.461	dinucShuff
dinucShuff_88	89	0.483	dinucShuff
dinucShuff_880	250	0.492	dinucShuff
dinucShuff_881	265	0.528	dinucShuff
dinucShuff_882	118	0.542	dinucShuff
dinucShuff_883	340	0.524	dinucShuff
dinucShuff_884	247	0.514	dinucShuff
dinucShuff_885	262	0.466	dinucShuff
dinucShuff_886	147	0.517	dinucShuff
dinucShuff_887	381	0.507	dinucShuff
dinucShuff_888	375	0.533	dinucShuff
dinucShuff_889	236	0.475	dinucShuff
dinucShuff_89	234	0.530	dinucShuff
dinucShuff_890	305	0.528	dinucShuff
dinucShuff_891	61	0.590	dinucShuff
dinucShuff_892	248	0.472	dinucShuff
dinucShuff_893	166	0.524	dinucShuff
dinucShuff_894	295	0.502	dinucShuff
dinucShuff_895	310	0.500	dinucShuff
dinucShuff_896	362	0.508	dinucShuff
dinucShuff_897	197	0.528	dinucShuff
dinucShuff_898	311	0.540	dinucShuff
dinucShuff_899	159	0.535	dinucShuff
dinucShuff_9	147	0.551	dinucShuff
dinucShuff_90	234	0.491	dinucShuff
dinucShuff_900	236	0.504	dinucShuff
dinucShuff_901	86	0.512	dinucShuff
dinucShuff_902	177	0.559	dinucShuff
dinucShuff_903	331	0.523	dinucShuff
dinucShuff_904	164	0.512	dinucShuff
dinucShuff_905	66	0.470	dinucShuff
dinucShuff_906	231	0.476	dinucShuff
dinucShuff_907	131	0.496	dinucShuff
dinucShuff_908	171	0.573	dinucShuff
dinucShuff_909	385	0.481	dinucShuff
dinucShuff_91	134	0.463	dinucShuff
dinucShuff_910	275	0.527	dinucShuff
dinucShuff_911	262	0.531	dinucShuff
dinucShuff_912	279	0.516	dinucShuff
dinucShuff_913	258	0.531	dinucShuff
dinucShuff_914	241	0.531	dinucShuff
dinucShuff_915	236	0.496	dinucShuff
dinucShuff_916	73	0.493	dinucShuff
dinucShuff_917	231	0.494	dinucShuff
dinucShuff_918	239	0.515	dinucShuff
dinucShuff_919	243	0.498	dinucShuff
dinucShuff_92	290	0.500	dinucShuff
dinucShuff_920	75	0.520	dinucShuff
dinucShuff_921	330	0.536	dinucShuff
dinucShuff_922	106	0.453	dinucShuff
dinucShuff_923	240	0.521	dinucShuff
dinucShuff_924	190	0.468	dinucShuff
dinucShuff_925	265	0.517	dinucShuff
dinucShuff_926	338	0.494	dinucShuff
